[2019-12-13 06:06:28] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> membuka halaman [] []
[2019-12-13 06:15:29] RabbitPrint.WARNING:  | | | proses_pesanan_update.php -> insert ke detail_pesanan -> value : INSERT INTO detail_pesanan (cre_tms, upd_tms, cre_usr, upd_usr, detail_pesanan_no_pesanan, detail_pesanan_key, detail_pesanan_nama_barang, detail_pesanan_jenis_print, detail_pesanan_warna, detail_pesanan_detail_kain, detail_pesanan_nama_warna, detail_pesanan_ukuran, detail_pesanan_sisi_kanan, detail_pesanan_sisi_kiri, detail_pesanan_sisi_blkng, detail_pesanan_qty, detail_pesanan_satuan, detail_pesanan_qty_packing, detail_pesanan_jenis_packing, detail_pesanan_keterangan) VALUES ( NOW(), NOW(), 'superuser', 'superuser', 'PSN/20191213/001', '0000000012', 'KDFJJ', 'KJDFJ', 2, '84KJDF', 'KUNING', '', 0, 0, 0, 10, 'Kg', 2, 'Roll', '') ON DUPLICATE KEY UPDATE upd_tms = NOW(), upd_usr = 'superuser', detail_pesanan_no_pesanan = 'PSN/20191213/001', detail_pesanan_key = '0000000012', detail_pesanan_nama_barang = 'KDFJJ', detail_pesanan_jenis_print = 'KJDFJ', detail_pesanan_warna = 2, detail_pesanan_detail_kain = '84KJDF', detail_pesanan_nama_warna = 'KUNING', detail_pesanan_ukuran = '', detail_pesanan_sisi_kanan = 0, detail_pesanan_sisi_kiri = 0, detail_pesanan_sisi_blkng = 0, detail_pesanan_qty = 10, detail_pesanan_satuan = 'Kg', detail_pesanan_qty_packing = 2, detail_pesanan_jenis_packing = 'Roll', detail_pesanan_keterangan = '' [] []
[2019-12-13 06:15:29] RabbitPrint.WARNING:  | | | proses_pesanan_update.php -> insert ke detail_pesanan -> BERHASIL [] []
[2019-12-13 06:15:29] RabbitPrint.WARNING:  | | | proses_pesanan_update.php -> insert ke detail_pesanan -> value : INSERT INTO detail_pesanan (cre_tms, upd_tms, cre_usr, upd_usr, detail_pesanan_no_pesanan, detail_pesanan_key, detail_pesanan_nama_barang, detail_pesanan_jenis_print, detail_pesanan_warna, detail_pesanan_detail_kain, detail_pesanan_nama_warna, detail_pesanan_ukuran, detail_pesanan_sisi_kanan, detail_pesanan_sisi_kiri, detail_pesanan_sisi_blkng, detail_pesanan_qty, detail_pesanan_satuan, detail_pesanan_qty_packing, detail_pesanan_jenis_packing, detail_pesanan_keterangan) VALUES ( NOW(), NOW(), 'superuser', 'superuser', 'PSN/20191213/001', '0000000013', 'KSDMK', 'KMSADKMK', 2, 'KD9898', 'PINK', '', 0, 0, 0, 20, 'Kg', 1, 'Roll', '') ON DUPLICATE KEY UPDATE upd_tms = NOW(), upd_usr = 'superuser', detail_pesanan_no_pesanan = 'PSN/20191213/001', detail_pesanan_key = '0000000013', detail_pesanan_nama_barang = 'KSDMK', detail_pesanan_jenis_print = 'KMSADKMK', detail_pesanan_warna = 2, detail_pesanan_detail_kain = 'KD9898', detail_pesanan_nama_warna = 'PINK', detail_pesanan_ukuran = '', detail_pesanan_sisi_kanan = 0, detail_pesanan_sisi_kiri = 0, detail_pesanan_sisi_blkng = 0, detail_pesanan_qty = 20, detail_pesanan_satuan = 'Kg', detail_pesanan_qty_packing = 1, detail_pesanan_jenis_packing = 'Roll', detail_pesanan_keterangan = '' [] []
[2019-12-13 06:15:29] RabbitPrint.WARNING:  | | | proses_pesanan_update.php -> insert ke detail_pesanan -> BERHASIL [] []
[2019-12-13 06:15:29] RabbitPrint.WARNING:  | | | proses_pesanan_update.php -> insert ke detail_pesanan -> value : INSERT INTO detail_pesanan (cre_tms, upd_tms, cre_usr, upd_usr, detail_pesanan_no_pesanan, detail_pesanan_key, detail_pesanan_nama_barang, detail_pesanan_jenis_print, detail_pesanan_warna, detail_pesanan_detail_kain, detail_pesanan_nama_warna, detail_pesanan_ukuran, detail_pesanan_sisi_kanan, detail_pesanan_sisi_kiri, detail_pesanan_sisi_blkng, detail_pesanan_qty, detail_pesanan_satuan, detail_pesanan_qty_packing, detail_pesanan_jenis_packing, detail_pesanan_keterangan) VALUES ( NOW(), NOW(), 'superuser', 'superuser', 'PSN/20191213/001', '0000000014', 'PASDN', 'KNSKDN', 2, '094JI', 'BIRU', '', 0, 0, 0, 15, 'Kg', 2, 'Roll', '') ON DUPLICATE KEY UPDATE upd_tms = NOW(), upd_usr = 'superuser', detail_pesanan_no_pesanan = 'PSN/20191213/001', detail_pesanan_key = '0000000014', detail_pesanan_nama_barang = 'PASDN', detail_pesanan_jenis_print = 'KNSKDN', detail_pesanan_warna = 2, detail_pesanan_detail_kain = '094JI', detail_pesanan_nama_warna = 'BIRU', detail_pesanan_ukuran = '', detail_pesanan_sisi_kanan = 0, detail_pesanan_sisi_kiri = 0, detail_pesanan_sisi_blkng = 0, detail_pesanan_qty = 15, detail_pesanan_satuan = 'Kg', detail_pesanan_qty_packing = 2, detail_pesanan_jenis_packing = 'Roll', detail_pesanan_keterangan = '' [] []
[2019-12-13 06:15:29] RabbitPrint.WARNING:  | | | proses_pesanan_update.php -> insert ke detail_pesanan -> BERHASIL [] []
[2019-12-13 06:15:38] RabbitPrint.WARNING:  | | | data_pelanggan.php -> sel_pelanggan : SELECT * FROM pelanggan [] []
[2019-12-13 06:15:38] RabbitPrint.WARNING:  | | | data_pelanggan.php -> jml. pelanggan : 1 [] []
[2019-12-13 06:15:38] RabbitPrint.WARNING:  | | | functions.php -> getDetailPesananKey() -> selectkey : SELECT MAX(detail_pesanan_key) AS detail_key FROM detail_pesanan; [] []
[2019-12-13 06:15:38] RabbitPrint.WARNING:  | | | functions.php -> getDetailPesananKey() -> detail_key : 0000000015 [] []
[2019-12-13 06:15:38] RabbitPrint.WARNING:  | | | pesanan.php -> load [] []
[2019-12-13 06:15:38] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> load [] []
[2019-12-13 06:15:38] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_psn : SELECT * FROM pesanan WHERE pesanan_no_pesanan = 'PSN/20191213/001' [] []
[2019-12-13 06:15:38] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_plg : SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-12-13 06:15:38] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_detailpsn : SELECT * FROM detail_pesanan WHERE detail_pesanan_no_pesanan = 'PSN/20191213/001' [] []
[2019-12-13 06:17:05] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> membuka halaman [] []
[2019-12-13 06:17:05] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> sel_pesanan : SELECT psn.*, plg.pelanggan_nama	FROM pesanan psn JOIN pelanggan plg ON plg.pelanggan_id = psn.pesanan_pelanggan_id ORDER BY psn.pesanan_id DESC [] []
[2019-12-13 06:17:05] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> jml. pesanan : 0 [] []
[2019-12-13 06:17:11] RabbitPrint.WARNING:  | | | data_pelanggan.php -> sel_pelanggan : SELECT * FROM pelanggan [] []
[2019-12-13 06:17:11] RabbitPrint.WARNING:  | | | data_pelanggan.php -> jml. pelanggan : 1 [] []
[2019-12-13 06:17:11] RabbitPrint.WARNING:  | | | functions.php -> getDetailPesananKey() -> selectkey : SELECT MAX(detail_pesanan_key) AS detail_key FROM detail_pesanan; [] []
[2019-12-13 06:17:11] RabbitPrint.WARNING:  | | | functions.php -> getDetailPesananKey() -> detail_key : 0000000015 [] []
[2019-12-13 06:17:11] RabbitPrint.WARNING:  | | | pesanan.php -> load [] []
[2019-12-13 06:17:18] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> membuka halaman [] []
[2019-12-13 06:17:18] RabbitPrint.WARNING:  | | | daftar_surat_)jalan.php -> sel_daftar_surat_jalan : SELECT * FROM surat_jalan ORDER BY surat_jalan_id DESC [] []
[2019-12-13 06:17:18] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-12-13 06:17:18] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-12-13 06:17:18] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-12-13 06:17:18] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-12-13 06:17:20] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> membuka halaman [] []
[2019-12-13 06:17:20] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> sel_pesanan : SELECT psn.*, plg.pelanggan_nama	FROM pesanan psn JOIN pelanggan plg ON plg.pelanggan_id = psn.pesanan_pelanggan_id ORDER BY psn.pesanan_id DESC [] []
[2019-12-13 06:17:20] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> jml. pesanan : 0 [] []
[2019-12-13 06:17:24] RabbitPrint.WARNING:  | | | surat_jalan.php -> load [] []
[2019-12-13 06:17:24] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_psn : SELECT psn.*, dps.*, plg.pelanggan_nama AS pesanan_nama_plg, sj.surat_jalan_detail_subtotal_pack FROM pesanan psn JOIN detail_pesanan dps ON dps.detail_pesanan_no_pesanan = psn.pesanan_no_pesanan JOIN pelanggan plg ON plg.pelanggan_id = psn.pesanan_pelanggan_id LEFT JOIN surat_jalan_detail sj ON sj.surat_jalan_detail_pesanan_key = dps.detail_pesanan_key WHERE psn.pesanan_no_pesanan = 'PSN/20191213/001' [] []
[2019-12-13 06:17:31] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> buat_suratjalan [] []
[2019-12-13 06:17:31] RabbitPrint.WARNING:  | | | functions.php -> getKodeSuratJalan() -> selectkey : SELECT MAX(surat_jalan.surat_jalan_key) AS psnkey FROM surat_jalan WHERE surat_jalan.surat_jalan_key LIKE '%SRJ/20191213/%' [] []
[2019-12-13 06:17:31] RabbitPrint.WARNING:  | | | functions.php -> getKodeSuratJalan() -> psn_key : SRJ/20191213/003 [] []
[2019-12-13 06:17:31] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> list_barang : [{"surat_jalan_detail_pesanan_key":"0000000011","surat_jalan_detail_nama_barang":"BARANG KAIN S","surat_jalan_detail_jenis_print":"MOTIF KAIN S","surat_jalan_detail_warna":"2","surat_jalan_detail_kain":"P0390","surat_jalan_detail_nama_warna":"BIRU","surat_jalan_detail_ukuran":"","surat_jalan_detail_subtotal_qty":"10","surat_jalan_detail_satuan_qty":"Kg","surat_jalan_detail_subtotal_pack":"1","surat_jalan_detail_satuan_pack":"Roll","surat_jalan_detail_keterangan":""},{"surat_jalan_detail_pesanan_key":"0000000012","surat_jalan_detail_nama_barang":"KDFJJ","surat_jalan_detail_jenis_print":"KJDFJ","surat_jalan_detail_warna":"2","surat_jalan_detail_kain":"84KJDF","surat_jalan_detail_nama_warna":"KUNING","surat_jalan_detail_ukuran":"","surat_jalan_detail_subtotal_qty":"10","surat_jalan_detail_satuan_qty":"Kg","surat_jalan_detail_subtotal_pack":"2","surat_jalan_detail_satuan_pack":"Roll","surat_jalan_detail_keterangan":""},{"surat_jalan_detail_pesanan_key":"0000000013","surat_jalan_detail_nama_barang":"KSDMK","surat_jalan_detail_jenis_print":"KMSADKMK","surat_jalan_detail_warna":"2","surat_jalan_detail_kain":"KD9898","surat_jalan_detail_nama_warna":"PINK","surat_jalan_detail_ukuran":"","surat_jalan_detail_subtotal_qty":"20","surat_jalan_detail_satuan_qty":"Kg","surat_jalan_detail_subtotal_pack":"1","surat_jalan_detail_satuan_pack":"Roll","surat_jalan_detail_keterangan":""},{"surat_jalan_detail_pesanan_key":"0000000014","surat_jalan_detail_nama_barang":"PASDN","surat_jalan_detail_jenis_print":"KNSKDN","surat_jalan_detail_warna":"2","surat_jalan_detail_kain":"094JI","surat_jalan_detail_nama_warna":"BIRU","surat_jalan_detail_ukuran":"","surat_jalan_detail_subtotal_qty":"15","surat_jalan_detail_satuan_qty":"Kg","surat_jalan_detail_subtotal_pack":"2","surat_jalan_detail_satuan_pack":"Roll","surat_jalan_detail_keterangan":""}] [] []
[2019-12-13 06:17:31] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> insert ke surat_jalan -> sql_pesanan :  [] []
[2019-12-13 06:17:31] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> insert ke surat_jalan -> BERHASIL [] []
[2019-12-13 06:17:31] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> insert ke surat_jalan_detail -> sql_detail : INSERT INTO surat_jalan_detail (cre_tms, upd_tms, cre_usr, upd_usr, surat_jalan_detail_surat_jalan_key, surat_jalan_detail_kain, surat_jalan_detail_nama_warna, surat_jalan_detail_pesanan_key, surat_jalan_detail_nama_barang, surat_jalan_detail_jenis_print, surat_jalan_detail_warna, surat_jalan_detail_ukuran, surat_jalan_detail_subtotal_qty, surat_jalan_detail_satuan_qty, surat_jalan_detail_subtotal_pack, surat_jalan_detail_satuan_pack, surat_jalan_detail_keterangan) VALUES ( NOW(), NOW(), 'superuser', 'superuser', 'SRJ/20191213/003', 'P0390', 'BIRU', '0000000011', 'BARANG KAIN S', 'MOTIF KAIN S', 2, '', 10, 'Kg', 1, 'Roll', ''),( NOW(), NOW(), 'superuser', 'superuser', 'SRJ/20191213/003', '84KJDF', 'KUNING', '0000000012', 'KDFJJ', 'KJDFJ', 2, '', 10, 'Kg', 2, 'Roll', ''),( NOW(), NOW(), 'superuser', 'superuser', 'SRJ/20191213/003', 'KD9898', 'PINK', '0000000013', 'KSDMK', 'KMSADKMK', 2, '', 20, 'Kg', 1, 'Roll', ''),( NOW(), NOW(), 'superuser', 'superuser', 'SRJ/20191213/003', '094JI', 'BIRU', '0000000014', 'PASDN', 'KNSKDN', 2, '', 15, 'Kg', 2, 'Roll', '') [] []
[2019-12-13 06:17:31] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> insert ke surat_jalan_detail -> BERHASIL [] []
[2019-12-13 06:17:31] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> response : Array [] []
[2019-12-13 06:17:31] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> sql_pesanan : INSERT INTO surat_jalan (cre_tms, upd_tms, cre_usr, upd_usr, surat_jalan_key, surat_jalan_nomor, surat_jalan_tanggal, surat_jalan_jenis_pesanan, surat_jalan_pelanggan_id, surat_jalan_no_pesanan, surat_jalan_total, surat_jalan_status) VALUES (NOW(), NOW(), 'superuser', 'superuser', 'SRJ/20191213/003', '90384998', '2019-12-13', 'U', 4, 'PSN/20191213/001', 80, 'B') [] []
[2019-12-13 06:17:31] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> insert ke surat_jalan -> BERHASIL [] []
[2019-12-13 06:17:31] RabbitPrint.WARNING:  | | | proses_surat_jalan.php -> response : Array [] []
[2019-12-13 06:17:33] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_pesanan : SELECT sj.*, p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, u.nama AS createby FROM surat_jalan sj JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id JOIN s_user u ON u.username = sj.cre_usr WHERE sj.surat_jalan_key = 'SRJ/20191213/003' [] []
[2019-12-13 06:17:33] RabbitPrint.WARNING:  | | | cetak_surat_jalan.php -> sel_detailsj : SELECT sj.*, dp.* FROM surat_jalan_detail sj JOIN detail_pesanan dp ON dp.detail_pesanan_key = sj.surat_jalan_detail_pesanan_key WHERE surat_jalan_detail_surat_jalan_key = 'SRJ/20191213/003' [] []
[2019-12-13 06:18:06] RabbitPrint.WARNING:  | | | surat_jalan.php -> load [] []
[2019-12-13 06:18:06] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_psn : SELECT psn.*, dps.*, plg.pelanggan_nama AS pesanan_nama_plg, sj.surat_jalan_detail_subtotal_pack FROM pesanan psn JOIN detail_pesanan dps ON dps.detail_pesanan_no_pesanan = psn.pesanan_no_pesanan JOIN pelanggan plg ON plg.pelanggan_id = psn.pesanan_pelanggan_id LEFT JOIN surat_jalan_detail sj ON sj.surat_jalan_detail_pesanan_key = dps.detail_pesanan_key WHERE psn.pesanan_no_pesanan = 'PSN/20191213/001' [] []
[2019-12-14 05:52:37] RabbitPrint.WARNING:  | | | surat_jalan.php -> load [] []
[2019-12-14 05:52:37] RabbitPrint.WARNING:  | | | lihat_pesanan.php -> sel_psn : SELECT psn.*, dps.*, plg.pelanggan_nama AS pesanan_nama_plg, sj.surat_jalan_detail_subtotal_pack FROM pesanan psn JOIN detail_pesanan dps ON dps.detail_pesanan_no_pesanan = psn.pesanan_no_pesanan JOIN pelanggan plg ON plg.pelanggan_id = psn.pesanan_pelanggan_id LEFT JOIN surat_jalan_detail sj ON sj.surat_jalan_detail_pesanan_key = dps.detail_pesanan_key WHERE psn.pesanan_no_pesanan = 'PSN/20191213/001' [] []
[2019-12-14 05:52:41] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> membuka halaman [] []
[2019-12-14 05:52:41] RabbitPrint.WARNING:  | | | daftar_surat_)jalan.php -> sel_daftar_surat_jalan : SELECT * FROM surat_jalan ORDER BY surat_jalan_id DESC [] []
[2019-12-14 05:52:41] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-12-14 05:52:41] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-12-14 05:52:41] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-12-14 05:52:41] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-12-14 05:52:41] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_plg -> SELECT pelanggan_nama FROM pelanggan WHERE pelanggan_id = 4 [] []
[2019-12-14 05:52:41] RabbitPrint.WARNING:  | | | daftar_surat_jalan.php -> sel_user -> SELECT nama FROM s_user WHERE username = 'superuser' [] []
[2019-12-14 05:52:44] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> membuka halaman [] []
[2019-12-14 05:52:44] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> sel_pesanan : SELECT psn.*, plg.pelanggan_nama	FROM pesanan psn JOIN pelanggan plg ON plg.pelanggan_id = psn.pesanan_pelanggan_id ORDER BY psn.pesanan_id DESC [] []
[2019-12-14 05:52:44] RabbitPrint.WARNING:  | | | daftar_pesanan.php -> jml. pesanan : 0 [] []
[2019-12-14 05:52:53] RabbitPrint.WARNING:  | | | daftar_invoice.php -> membuka halaman [] []
[2019-12-14 05:52:53] RabbitPrint.WARNING:  | | | daftar_invoice.php -> sel_invoice : SELECT inv.*, plg.pelanggan_nama FROM invoice_keluar inv JOIN pelanggan plg ON plg.pelanggan_id = inv.invoice_keluar_pelanggan_id ORDER BY inv.invoice_keluar_id DESC [] []
[2019-12-14 05:52:53] RabbitPrint.WARNING:  | | | data_pelanggan.php -> sel_pelanggan : SELECT p.* FROM pelanggan p JOIN invoice_keluar inv ON p.pelanggan_id = inv.invoice_keluar_pelanggan_id WHERE p.pelanggan_id > 0 GROUP BY p.pelanggan_nama; [] []
[2019-12-14 05:52:53] RabbitPrint.WARNING:  | | | daftar_invoice.php -> jml. invoice : 0 [] []
[2019-12-14 05:52:53] RabbitPrint.WARNING:  | | | data_pelanggan.php -> jml. pelanggan : 1 [] []
[2019-12-14 05:53:00] RabbitPrint.WARNING:  | | | tambah_invoice.php -> membuka halaman [] []
[2019-12-14 05:53:00] RabbitPrint.WARNING:  | | | tambah_invoice.php -> sel_pelanggan : SELECT p.* FROM pelanggan p JOIN surat_jalan sj ON p.pelanggan_id = sj.surat_jalan_pelanggan_id WHERE p.pelanggan_id > 0 AND sj.surat_jalan_status = 'B' GROUP BY p.pelanggan_nama [] []
[2019-12-14 05:53:00] RabbitPrint.WARNING:  | | | tambah_invoice.php -> sel_sj : SELECT p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, sj.*, sjd.surat_jalan_detail_nama_barang, sjd.surat_jalan_detail_jenis_print, sjd.surat_jalan_detail_satuan_qty FROM surat_jalan sj JOIN surat_jalan_detail sjd ON sjd.surat_jalan_detail_surat_jalan_key = sj.surat_jalan_key JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id WHERE sj.surat_jalan_pelanggan_id = AND sj.surat_jalan_status = 'B' AND sj.surat_jalan_tanggal LIKE '-%' GROUP BY sjd.surat_jalan_detail_surat_jalan_key, sjd.surat_jalan_detail_nama_barang ORDER BY sjd.surat_jalan_detail_surat_jalan_key [] []
[2019-12-14 05:53:40] RabbitPrint.WARNING:  | | | tambah_invoice.php -> membuka halaman [] []
[2019-12-14 05:53:40] RabbitPrint.WARNING:  | | | tambah_invoice.php -> sel_pelanggan : SELECT p.* FROM pelanggan p JOIN surat_jalan sj ON p.pelanggan_id = sj.surat_jalan_pelanggan_id WHERE p.pelanggan_id > 0 AND sj.surat_jalan_status = 'B' GROUP BY p.pelanggan_nama [] []
[2019-12-14 05:53:40] RabbitPrint.WARNING:  | | | tambah_invoice.php -> sel_sj : SELECT p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, sj.*, sjd.surat_jalan_detail_nama_barang, sjd.surat_jalan_detail_jenis_print, sjd.surat_jalan_detail_satuan_qty FROM surat_jalan sj JOIN surat_jalan_detail sjd ON sjd.surat_jalan_detail_surat_jalan_key = sj.surat_jalan_key JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id WHERE sj.surat_jalan_pelanggan_id = 4 AND sj.surat_jalan_status = 'B' AND sj.surat_jalan_tanggal LIKE '2019-01%' GROUP BY sjd.surat_jalan_detail_surat_jalan_key, sjd.surat_jalan_detail_nama_barang ORDER BY sjd.surat_jalan_detail_surat_jalan_key [] []
[2019-12-14 05:53:46] RabbitPrint.WARNING:  | | | tambah_invoice.php -> membuka halaman [] []
[2019-12-14 05:53:46] RabbitPrint.WARNING:  | | | tambah_invoice.php -> sel_pelanggan : SELECT p.* FROM pelanggan p JOIN surat_jalan sj ON p.pelanggan_id = sj.surat_jalan_pelanggan_id WHERE p.pelanggan_id > 0 AND sj.surat_jalan_status = 'B' GROUP BY p.pelanggan_nama [] []
[2019-12-14 05:53:46] RabbitPrint.WARNING:  | | | tambah_invoice.php -> sel_sj : SELECT p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, sj.*, sjd.surat_jalan_detail_nama_barang, sjd.surat_jalan_detail_jenis_print, sjd.surat_jalan_detail_satuan_qty FROM surat_jalan sj JOIN surat_jalan_detail sjd ON sjd.surat_jalan_detail_surat_jalan_key = sj.surat_jalan_key JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id WHERE sj.surat_jalan_pelanggan_id = 4 AND sj.surat_jalan_status = 'B' AND sj.surat_jalan_tanggal LIKE '2019-11%' GROUP BY sjd.surat_jalan_detail_surat_jalan_key, sjd.surat_jalan_detail_nama_barang ORDER BY sjd.surat_jalan_detail_surat_jalan_key [] []
[2019-12-14 05:53:59] RabbitPrint.WARNING:  | | | tambah_invoice.php -> membuka halaman [] []
[2019-12-14 05:53:59] RabbitPrint.WARNING:  | | | tambah_invoice.php -> sel_pelanggan : SELECT p.* FROM pelanggan p JOIN surat_jalan sj ON p.pelanggan_id = sj.surat_jalan_pelanggan_id WHERE p.pelanggan_id > 0 AND sj.surat_jalan_status = 'B' GROUP BY p.pelanggan_nama [] []
[2019-12-14 05:53:59] RabbitPrint.WARNING:  | | | tambah_invoice.php -> sel_sj : SELECT p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, sj.*, sjd.surat_jalan_detail_nama_barang, sjd.surat_jalan_detail_jenis_print, sjd.surat_jalan_detail_satuan_qty FROM surat_jalan sj JOIN surat_jalan_detail sjd ON sjd.surat_jalan_detail_surat_jalan_key = sj.surat_jalan_key JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id WHERE sj.surat_jalan_pelanggan_id = 4 AND sj.surat_jalan_status = 'B' AND sj.surat_jalan_tanggal LIKE '2019-12%' GROUP BY sjd.surat_jalan_detail_surat_jalan_key, sjd.surat_jalan_detail_nama_barang ORDER BY sjd.surat_jalan_detail_surat_jalan_key [] []
[2019-12-14 05:53:59] RabbitPrint.WARNING:  | | | tambah_invoice.php -> jml. pelanggan : 0 [] []
[2019-12-14 05:56:17] RabbitPrint.WARNING:  | | | tambah_invoice.php -> membuka halaman [] []
[2019-12-14 05:56:17] RabbitPrint.WARNING:  | | | tambah_invoice.php -> sel_pelanggan : SELECT p.* FROM pelanggan p JOIN surat_jalan sj ON p.pelanggan_id = sj.surat_jalan_pelanggan_id WHERE p.pelanggan_id > 0 AND sj.surat_jalan_status = 'B' GROUP BY p.pelanggan_nama [] []
[2019-12-14 05:56:17] RabbitPrint.WARNING:  | | | tambah_invoice.php -> sel_sj : SELECT p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, sj.*, sjd.surat_jalan_detail_nama_barang, sjd.surat_jalan_detail_jenis_print, sjd.surat_jalan_detail_satuan_qty FROM surat_jalan sj JOIN surat_jalan_detail sjd ON sjd.surat_jalan_detail_surat_jalan_key = sj.surat_jalan_key JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id WHERE sj.surat_jalan_pelanggan_id = 4 AND sj.surat_jalan_status = 'B' AND sj.surat_jalan_tanggal LIKE '2019-12%' GROUP BY sjd.surat_jalan_detail_surat_jalan_key, sjd.surat_jalan_detail_nama_barang ORDER BY sjd.surat_jalan_detail_surat_jalan_key [] []
[2019-12-14 05:56:17] RabbitPrint.WARNING:  | | | tambah_invoice.php -> jml. pelanggan : 0 [] []
[2019-12-14 05:57:40] RabbitPrint.WARNING:  | | | tambah_invoice.php -> membuka halaman [] []
[2019-12-14 05:57:40] RabbitPrint.WARNING:  | | | tambah_invoice.php -> sel_pelanggan : SELECT p.* FROM pelanggan p JOIN surat_jalan sj ON p.pelanggan_id = sj.surat_jalan_pelanggan_id WHERE p.pelanggan_id > 0 GROUP BY p.pelanggan_nama [] []
[2019-12-14 05:57:40] RabbitPrint.WARNING:  | | | tambah_invoice.php -> sel_sj : SELECT p.pelanggan_nama, p.pelanggan_telp, p.pelanggan_alamat, sj.*, sjd.surat_jalan_detail_nama_barang, sjd.surat_jalan_detail_jenis_print, sjd.surat_jalan_detail_satuan_qty FROM surat_jalan sj JOIN surat_jalan_detail sjd ON sjd.surat_jalan_detail_surat_jalan_key = sj.surat_jalan_key JOIN pelanggan p ON p.pelanggan_id = sj.surat_jalan_pelanggan_id WHERE sj.surat_jalan_pelanggan_id = 4 AND sj.surat_jalan_status = 'B' AND sj.surat_jalan_tanggal LIKE '2019-12%' GROUP BY sjd.surat_jalan_detail_surat_jalan_key, sjd.surat_jalan_detail_nama_barang ORDER BY sjd.surat_jalan_detail_surat_jalan_key [] []
[2019-12-14 05:57:40] RabbitPrint.WARNING:  | | | tambah_invoice.php -> jml. pelanggan : 0 [] []
[2019-12-14 05:58:43] RabbitPrint.WARNING:  | | | functions.php -> getKodeInvoice() -> selectkey : SELECT MAX(inv.invoice_keluar_no_invoice) AS psnkey FROM invoice_keluar inv WHERE inv.invoice_keluar_no_invoice LIKE '%INV/20191214/%' [] []
